epoch,accuracy,loss,val_accuracy,val_loss
0,0.7328070402145386,0.5917707681655884,0.8103112578392029,0.7232343554496765
1,0.8752631545066833,0.3288930654525757,0.8696498274803162,0.4607948660850525
2,0.9166666865348816,0.2163895070552826,0.905642032623291,0.28791940212249756
3,0.9287719130516052,0.18039248883724213,0.9153696298599243,0.2376783788204193
4,0.9489473700523376,0.1309722512960434,0.9163424372673035,0.22089187800884247
5,0.9508771896362305,0.13682910799980164,0.924124538898468,0.19865548610687256
6,0.9684210419654846,0.09002028405666351,0.9357976913452148,0.15877993404865265
7,0.9785965085029602,0.07003483921289444,0.9406614899635315,0.15622752904891968
8,0.9850876927375793,0.050021834671497345,0.9416342377662659,0.15367662906646729
9,0.9880701899528503,0.04265885800123215,0.9435797929763794,0.16396915912628174
10,0.9928070306777954,0.029887493699789047,0.9377431869506836,0.1835608333349228
11,0.9942105412483215,0.024985164403915405,0.9435797929763794,0.17539778351783752
12,0.9849122762680054,0.04254373535513878,0.9212062358856201,0.22022120654582977
13,0.9900000095367432,0.029711930081248283,0.938715934753418,0.18687675893306732
14,0.9924561381340027,0.02389676496386528,0.9202334880828857,0.2515856623649597
