epoch,accuracy,loss,val_accuracy,val_loss
0,0.7861403226852417,0.5345677137374878,0.7937743067741394,0.6458939909934998
1,0.9061403274536133,0.2506968379020691,0.9036964774131775,0.4349466562271118
2,0.9317544102668762,0.1815846711397171,0.9270427823066711,0.2732476592063904
3,0.9468421339988708,0.1453653872013092,0.9221789836883545,0.20255276560783386
4,0.961403489112854,0.10891257971525192,0.9367704391479492,0.17430643737316132
5,0.9649122953414917,0.09969478845596313,0.9426069855690002,0.15841060876846313
6,0.9733333587646484,0.07038574665784836,0.9416342377662659,0.15809635818004608
7,0.9796491265296936,0.0590088851749897,0.9338521361351013,0.19843055307865143
8,0.9761403799057007,0.06222093105316162,0.9046692848205566,0.30491939187049866
9,0.9784210324287415,0.05631852149963379,0.9367704391479492,0.19638527929782867
10,0.9780701994895935,0.054061707109212875,0.9182879328727722,0.2872619330883026
11,0.9891228079795837,0.029269864782691002,0.9280155897140503,0.22456112504005432
12,0.9957894682884216,0.015067595057189465,0.9396887421607971,0.20816965401172638
13,0.9971929788589478,0.009465756826102734,0.9416342377662659,0.2054714560508728
14,0.9973683953285217,0.011630353517830372,0.9406614899635315,0.2652728259563446
15,0.9977192878723145,0.008299505338072777,0.9494163393974304,0.19512352347373962
16,0.9991227984428406,0.004090195521712303,0.948443591594696,0.23618873953819275
17,1.0,0.0015914023388177156,0.9455252885818481,0.23538225889205933
18,1.0,0.0007805059431120753,0.9455252885818481,0.24383148550987244
19,1.0,0.000551283941604197,0.9474708437919617,0.23970727622509003
20,1.0,0.000466393306851387,0.9464980363845825,0.24326418340206146
21,1.0,0.00036997656570747495,0.9464980363845825,0.2491227090358734
22,1.0,0.00033575299312360585,0.9455252885818481,0.2466992884874344
23,1.0,0.00029372406424954534,0.9455252885818481,0.25109630823135376
24,1.0,0.00026960077229887247,0.948443591594696,0.25616952776908875
