epoch,accuracy,loss,val_accuracy,val_loss
0,0.7950876951217651,0.5055938959121704,0.8521400690078735,0.5996766090393066
1,0.9085965156555176,0.24363824725151062,0.911478579044342,0.3893011510372162
2,0.9364912509918213,0.15964427590370178,0.9173151850700378,0.27945661544799805
3,0.9524561166763306,0.12840180099010468,0.9202334880828857,0.21099749207496643
4,0.9575438499450684,0.10902231186628342,0.9182879328727722,0.2296852171421051
5,0.9733333587646484,0.07333020865917206,0.9396887421607971,0.15979163348674774
6,0.9798245429992676,0.05942373350262642,0.9357976913452148,0.20665410161018372
7,0.9835087656974792,0.04354705289006233,0.9426069855690002,0.17508083581924438
8,0.9907017350196838,0.029049526900053024,0.9474708437919617,0.15166322886943817
9,0.9938596487045288,0.020391061902046204,0.9464980363845825,0.18161042034626007
10,0.9971929788589478,0.013526598922908306,0.9523346424102783,0.16147541999816895
11,0.9985964894294739,0.009679753333330154,0.9503890872001648,0.17820017039775848
12,1.0,0.005534241441637278,0.9426069855690002,0.20933522284030914
13,0.999824583530426,0.004159657284617424,0.9464980363845825,0.19742827117443085
14,1.0,0.00259182951413095,0.948443591594696,0.19727402925491333
15,0.9987719058990479,0.0049077910371124744,0.9357976913452148,0.26698410511016846
16,0.9994736909866333,0.0040209293365478516,0.9445525407791138,0.25669312477111816
17,0.9822807312011719,0.0613795667886734,0.9036964774131775,0.36072012782096863
18,0.9668421149253845,0.1022806465625763,0.9289883375167847,0.2776488959789276
19,0.9761403799057007,0.0704599991440773,0.9289883375167847,0.3140984773635864
20,0.9926315546035767,0.022745253518223763,0.9464980363845825,0.20944316685199738
21,0.9987719058990479,0.006383614614605904,0.9464980363845825,0.23071154952049255
22,0.9933333396911621,0.025074539706110954,0.9367704391479492,0.28902900218963623
23,0.9992982745170593,0.004901175387203693,0.9552529454231262,0.23595204949378967
24,0.9992982745170593,0.004712697118520737,0.9270427823066711,0.35769960284233093
