epoch,accuracy,loss,val_accuracy,val_loss
0,0.6868420839309692,0.6869880557060242,0.6099221706390381,0.8528584241867065
1,0.7791228294372559,0.4372178316116333,0.8608949184417725,0.630600094795227
2,0.8815789222717285,0.305196613073349,0.8725680708885193,0.3699539601802826
3,0.9163157939910889,0.22197654843330383,0.8910505771636963,0.28973692655563354
4,0.9300000071525574,0.18403692543506622,0.8852140307426453,0.28741317987442017
5,0.9464912414550781,0.15069137513637543,0.9143968820571899,0.24190466105937958
6,0.9349122643470764,0.1747874617576599,0.9221789836883545,0.21576982736587524
7,0.9585964679718018,0.11195357143878937,0.938715934753418,0.17645302414894104
8,0.964736819267273,0.0995401069521904,0.9357976913452148,0.17816734313964844
9,0.9642105102539062,0.09907850623130798,0.929961085319519,0.1962834894657135
10,0.9742105007171631,0.0726926177740097,0.9426069855690002,0.16730058193206787
11,0.9780701994895935,0.06457025557756424,0.9143968820571899,0.2633534073829651
12,0.980526328086853,0.05937574803829193,0.9455252885818481,0.1880890280008316
13,0.9800000190734863,0.054580897092819214,0.948443591594696,0.17618447542190552
14,0.9829824566841125,0.0456247553229332,0.9455252885818481,0.1735771894454956
15,0.988771915435791,0.035072945058345795,0.9406614899635315,0.2057041972875595
16,0.9892982244491577,0.03328534960746765,0.9319066405296326,0.23625512421131134
17,0.9908772110939026,0.027739686891436577,0.9455252885818481,0.18598099052906036
18,0.9935087561607361,0.02199600264430046,0.9455252885818481,0.19622600078582764
19,0.995087742805481,0.018306098878383636,0.9416342377662659,0.2087918221950531
20,0.9961403608322144,0.016193335875868797,0.9377431869506836,0.22112175822257996
21,0.996666669845581,0.01270036119967699,0.9406614899635315,0.21236538887023926
22,0.9973683953285217,0.011324535124003887,0.9474708437919617,0.21259385347366333
23,0.9975438714027405,0.009896689094603062,0.9426069855690002,0.22273428738117218
24,0.9982455968856812,0.008989155292510986,0.9221789836883545,0.3133727014064789
