epoch,accuracy,loss,val_accuracy,val_loss
0,0.8026315569877625,0.4839722216129303,0.8424124717712402,0.6477762460708618
1,0.9073684215545654,0.24205434322357178,0.9027237296104431,0.39370498061180115
2,0.9280701875686646,0.17991818487644196,0.8988326787948608,0.28845182061195374
3,0.9438596367835999,0.1458946317434311,0.9095330834388733,0.2272777557373047
4,0.9505262970924377,0.12771916389465332,0.9328793883323669,0.1809985637664795
5,0.964561402797699,0.09475287050008774,0.9328793883323669,0.17478744685649872
6,0.972456157207489,0.0788707286119461,0.938715934753418,0.16887691617012024
7,0.9707017540931702,0.07174825668334961,0.9426069855690002,0.17590028047561646
8,0.977543830871582,0.06560884416103363,0.9464980363845825,0.16349303722381592
9,0.9866666793823242,0.039845507591962814,0.9309338331222534,0.2456941157579422
10,0.9884210228919983,0.034742824733257294,0.9426069855690002,0.2006165236234665
11,0.9929824471473694,0.02323581650853157,0.9455252885818481,0.18889722228050232
12,0.9952631592750549,0.017324119806289673,0.951361894607544,0.2136303335428238
13,0.9980701804161072,0.012150428257882595,0.9416342377662659,0.2247064709663391
14,0.9984210729598999,0.007859214209020138,0.9494163393974304,0.20254525542259216
15,0.9992982745170593,0.005256709177047014,0.951361894607544,0.19244028627872467
16,0.999824583530426,0.003433904843404889,0.948443591594696,0.20831038057804108
17,1.0,0.0025419346056878567,0.9474708437919617,0.22146368026733398
18,1.0,0.0019206480355933309,0.9494163393974304,0.2187834233045578
19,1.0,0.001761274877935648,0.9542801380157471,0.23102866113185883
20,1.0,0.0013101143995299935,0.9552529454231262,0.21979229152202606
21,1.0,0.0009710260783322155,0.9474708437919617,0.24625355005264282
22,1.0,0.0008003819384612143,0.951361894607544,0.2244601845741272
23,1.0,0.0006739745149388909,0.9503890872001648,0.24241966009140015
24,1.0,0.000590610143262893,0.9542801380157471,0.23921865224838257
