epoch,accuracy,loss,val_accuracy,val_loss
0,0.7019298076629639,0.6264927387237549,0.7752918004989624,0.8030270338058472
1,0.8619298338890076,0.35013794898986816,0.868677020072937,0.4792567789554596
2,0.9131578803062439,0.2367461621761322,0.8929961323738098,0.32744118571281433
3,0.9240350723266602,0.18711483478546143,0.9182879328727722,0.23768363893032074
4,0.9521052837371826,0.13201583921909332,0.9212062358856201,0.22165511548519135
5,0.9619297981262207,0.1064898669719696,0.9143968820571899,0.22701247036457062
6,0.9729824662208557,0.07780291140079498,0.905642032623291,0.26502734422683716
7,0.9717543721199036,0.07389181852340698,0.9143968820571899,0.3084373474121094
8,0.9742105007171631,0.07276605814695358,0.8939688801765442,0.32827430963516235
9,0.9843859672546387,0.04417842626571655,0.8988326787948608,0.3190799653530121
10,0.9877192974090576,0.03677264600992203,0.9270427823066711,0.24162396788597107
11,0.9922807216644287,0.026904510334134102,0.9319066405296326,0.24260902404785156
12,0.9870175719261169,0.03630036115646362,0.9435797929763794,0.23365701735019684
13,0.9784210324287415,0.06121689826250076,0.924124538898468,0.3396507799625397
14,0.9905263185501099,0.031782835721969604,0.9464980363845825,0.24433352053165436
