epoch,accuracy,loss,val_accuracy,val_loss
0,0.7777193188667297,0.5503824353218079,0.7898832559585571,0.5755873322486877
1,0.9035087823867798,0.24770043790340424,0.8618677258491516,0.4290136396884918
2,0.9324561357498169,0.1723986566066742,0.9153696298599243,0.26199477910995483
3,0.9498245716094971,0.1376698911190033,0.8793774247169495,0.31399014592170715
4,0.9575438499450684,0.108817920088768,0.9270427823066711,0.19231165945529938
5,0.9650877118110657,0.09096735715866089,0.9357976913452148,0.168694868683815
6,0.9696491360664368,0.07824268192052841,0.9221789836883545,0.20673871040344238
7,0.9798245429992676,0.05048618093132973,0.911478579044342,0.30059167742729187
8,0.9661403298377991,0.08551273494958878,0.9260700345039368,0.19947685301303864
9,0.9878947138786316,0.040137674659490585,0.9319066405296326,0.22770439088344574
10,0.9905263185501099,0.02924175001680851,0.929961085319519,0.23300205171108246
11,0.99210524559021,0.024245982989668846,0.9416342377662659,0.17715106904506683
12,0.9956140518188477,0.014817414805293083,0.9435797929763794,0.20733530819416046
13,0.996666669845581,0.012297353707253933,0.9426069855690002,0.22214201092720032
14,0.9975438714027405,0.011396321468055248,0.9396887421607971,0.2421785444021225
15,0.9991227984428406,0.005379854701459408,0.9435797929763794,0.28992506861686707
16,0.999824583530426,0.002413837006315589,0.948443591594696,0.2441837042570114
17,1.0,0.0013722480507567525,0.9455252885818481,0.26012924313545227
18,1.0,0.0009658893686719239,0.948443591594696,0.2628049850463867
19,1.0,0.0007362342439591885,0.9464980363845825,0.2598978579044342
20,1.0,0.0006009491044096649,0.9464980363845825,0.27528828382492065
21,1.0,0.0005657909205183387,0.9464980363845825,0.2839110493659973
22,1.0,0.0004523202369455248,0.9455252885818481,0.3008466958999634
23,0.9598245620727539,0.12506592273712158,0.9153696298599243,0.31092560291290283
24,0.9770175218582153,0.06990135461091995,0.9406614899635315,0.22072723507881165
