epoch,accuracy,loss,val_accuracy,val_loss
0,0.7917543649673462,0.5128797292709351,0.8180933594703674,0.7224365472793579
1,0.8936842083930969,0.26916664838790894,0.8725680708885193,0.5243399143218994
2,0.9292982220649719,0.1818167269229889,0.9319066405296326,0.3331933319568634
3,0.9538596272468567,0.12802959978580475,0.9007782340049744,0.27025631070137024
4,0.9457894563674927,0.1472654938697815,0.9075875282287598,0.2267213761806488
5,0.9650877118110657,0.09369806945323944,0.9007782340049744,0.2600874602794647
6,0.9710526466369629,0.08050855249166489,0.924124538898468,0.19857217371463776
7,0.9798245429992676,0.05788758397102356,0.9280155897140503,0.2113037258386612
8,0.980701744556427,0.0549035519361496,0.9202334880828857,0.21371521055698395
9,0.9847368597984314,0.03960295766592026,0.9105058312416077,0.2662142813205719
10,0.9856140613555908,0.0390104316174984,0.929961085319519,0.20211727917194366
11,0.9901754260063171,0.028660370036959648,0.9289883375167847,0.258743554353714
12,0.9928070306777954,0.02299611084163189,0.9416342377662659,0.2017742097377777
13,0.9903509020805359,0.03101816028356552,0.9328793883323669,0.2431618571281433
14,0.9936842322349548,0.022014962509274483,0.9192606806755066,0.3209860622882843
15,0.9852631688117981,0.047711994498968124,0.9212062358856201,0.25934502482414246
16,0.9787719249725342,0.06630323827266693,0.9280155897140503,0.27191710472106934
17,0.9821052551269531,0.0468461848795414,0.8822957277297974,0.6120669841766357
18,0.9826315641403198,0.055046841502189636,0.924124538898468,0.2926080822944641
19,0.9884210228919983,0.033133283257484436,0.9338521361351013,0.2667784094810486
20,0.9956140518188477,0.012644055299460888,0.9455252885818481,0.24702546000480652
21,0.9977192878723145,0.006380148697644472,0.9445525407791138,0.2673283517360687
22,0.9994736909866333,0.003482246771454811,0.9464980363845825,0.2638119161128998
23,0.9994736909866333,0.0020037118811160326,0.9474708437919617,0.27664175629615784
24,1.0,0.0012187350075691938,0.9494163393974304,0.26955848932266235
