epoch,accuracy,loss,val_accuracy,val_loss
0,0.7017543911933899,0.6324121356010437,0.7490272521972656,0.7621545195579529
1,0.8636842370033264,0.3409799337387085,0.8667315244674683,0.46290767192840576
2,0.9071930050849915,0.24255482852458954,0.8939688801765442,0.30983731150627136
3,0.9319298267364502,0.17732976377010345,0.9105058312416077,0.24811309576034546
4,0.9485964775085449,0.13961024582386017,0.9095330834388733,0.21753740310668945
