epoch,accuracy,loss,val_accuracy,val_loss
0,0.7917543649673462,0.5073880553245544,0.8501945734024048,0.5876452326774597
1,0.9022806882858276,0.261197566986084,0.9027237296104431,0.42571234703063965
2,0.9245613813400269,0.2061072438955307,0.9182879328727722,0.2638089060783386
3,0.9410526156425476,0.15456679463386536,0.911478579044342,0.24157127737998962
4,0.9615789651870728,0.11140366643667221,0.938715934753418,0.1725396066904068
5,0.9666666388511658,0.09309037029743195,0.9338521361351013,0.18601089715957642
6,0.9507017731666565,0.13958464562892914,0.9309338331222534,0.21170774102210999
7,0.9768421053886414,0.06570401042699814,0.9231517314910889,0.26485592126846313
8,0.9673684239387512,0.08696804940700531,0.9338521361351013,0.17404639720916748
9,0.9843859672546387,0.046302635222673416,0.938715934753418,0.1828502118587494
