epoch,accuracy,loss,val_accuracy,val_loss
0,0.6543859839439392,0.7237447500228882,0.6605058312416077,0.877358615398407
1,0.840350866317749,0.402751624584198,0.8570038676261902,0.5057291388511658
2,0.898421049118042,0.2692410349845886,0.8929961323738098,0.37390607595443726
3,0.9168421030044556,0.21081282198429108,0.8949416279792786,0.2705620527267456
4,0.9324561357498169,0.1724667251110077,0.9124513864517212,0.2339819371700287
5,0.9440351128578186,0.1402832716703415,0.9270427823066711,0.19382019340991974
6,0.9512280821800232,0.12105672061443329,0.9309338331222534,0.19168812036514282
7,0.9557894468307495,0.11886390298604965,0.9406614899635315,0.18651187419891357
8,0.9668421149253845,0.0872899666428566,0.9396887421607971,0.16287606954574585
9,0.9731578826904297,0.06842521578073502,0.9328793883323669,0.18559254705905914
