epoch,accuracy,loss,val_accuracy,val_loss
0,0.719298243522644,0.627342164516449,0.8287937641143799,0.6724861264228821
1,0.8912280797958374,0.29964324831962585,0.8492217659950256,0.4821585416793823
2,0.9105263352394104,0.24137945473194122,0.8842412233352661,0.31980568170547485
3,0.9377192854881287,0.18517163395881653,0.9046692848205566,0.26049280166625977
4,0.9582456350326538,0.12567755579948425,0.8891050815582275,0.30512329936027527
5,0.9631578922271729,0.10553059726953506,0.9231517314910889,0.2063537985086441
6,0.9698245525360107,0.0835183784365654,0.9231517314910889,0.1994916796684265
7,0.9822807312011719,0.06279711425304413,0.8978599309921265,0.33932092785835266
8,0.9707017540931702,0.08779978007078171,0.9260700345039368,0.219145730137825
9,0.9871929883956909,0.04426966607570648,0.9328793883323669,0.20329560339450836
