epoch,accuracy,loss,val_accuracy,val_loss
0,0.7684210538864136,0.5535508990287781,0.820038914680481,0.6548309326171875
1,0.9012280702590942,0.2600351870059967,0.8929961323738098,0.426592081785202
2,0.9249122738838196,0.19450268149375916,0.9124513864517212,0.307079553604126
3,0.9475438594818115,0.1370113492012024,0.911478579044342,0.23771056532859802
4,0.9496490955352783,0.12079908698797226,0.9173151850700378,0.19788670539855957
5,0.9605262875556946,0.09667738527059555,0.9036964774131775,0.2583407163619995
6,0.9742105007171631,0.07626237720251083,0.9396887421607971,0.16248129308223724
7,0.9766666889190674,0.05869564041495323,0.9270427823066711,0.23593729734420776
8,0.9815789461135864,0.0473623126745224,0.9377431869506836,0.19611892104148865
9,0.9829824566841125,0.04664775729179382,0.924124538898468,0.2261642962694168
10,0.9515789747238159,0.1326613575220108,0.9270427823066711,0.21548868715763092
11,0.9768421053886414,0.06231974437832832,0.9202334880828857,0.27719059586524963
12,0.9773684144020081,0.06015225499868393,0.9182879328727722,0.28835931420326233
13,0.9884210228919983,0.03359956294298172,0.9338521361351013,0.22581924498081207
14,0.9952631592750549,0.017217334359884262,0.9338521361351013,0.2221628725528717
15,0.996842086315155,0.01322877686470747,0.9377431869506836,0.21063700318336487
16,0.9977192878723145,0.009671501815319061,0.9464980363845825,0.2038136124610901
17,0.9991227984428406,0.0064897858537733555,0.9367704391479492,0.2525635063648224
18,0.9987719058990479,0.005387384444475174,0.9396887421607971,0.2464679330587387
19,0.999824583530426,0.0030609702225774527,0.9377431869506836,0.2387785166501999
20,0.9989473819732666,0.0052064466290175915,0.9309338331222534,0.2987038195133209
21,0.9996491074562073,0.003651267383247614,0.9377431869506836,0.260319322347641
22,0.999824583530426,0.001860340009443462,0.9348248839378357,0.26680201292037964
23,0.999824583530426,0.0016892889980226755,0.9396887421607971,0.27770495414733887
24,0.999824583530426,0.001225702348165214,0.9406614899635315,0.2733049988746643
