epoch,accuracy,loss,val_accuracy,val_loss
0,0.8063157796859741,0.47689568996429443,0.8103112578392029,0.5510899424552917
1,0.9094736576080322,0.2270505726337433,0.8959143757820129,0.3050912022590637
2,0.9354385733604431,0.17098215222358704,0.9338521361351013,0.19933606684207916
3,0.9487719535827637,0.13257549703121185,0.9406614899635315,0.16541658341884613
4,0.9640350937843323,0.09987771511077881,0.9377431869506836,0.17729412019252777
5,0.9580701589584351,0.10964160412549973,0.9445525407791138,0.18129293620586395
6,0.9743859767913818,0.06514919549226761,0.9533073902130127,0.13978569209575653
7,0.9836841821670532,0.047444459050893784,0.9406614899635315,0.18506097793579102
8,0.9859648942947388,0.04226173087954521,0.9503890872001648,0.17098766565322876
9,0.9792982339859009,0.051670629531145096,0.9464980363845825,0.17628757655620575
10,0.9850876927375793,0.03839470446109772,0.9562256932258606,0.16206704080104828
11,0.9896491169929504,0.02586410567164421,0.9455252885818481,0.19826935231685638
12,0.9905263185501099,0.02483052760362625,0.957198441028595,0.17950963973999023
13,0.9907017350196838,0.02817048504948616,0.951361894607544,0.22197286784648895
14,0.9821052551269531,0.0476938895881176,0.9435797929763794,0.1948370784521103
15,0.9792982339859009,0.06002022698521614,0.9542801380157471,0.16435493528842926
16,0.9903509020805359,0.029903866350650787,0.9474708437919617,0.21854789555072784
17,0.9896491169929504,0.028636949136853218,0.9533073902130127,0.18724074959754944
18,0.9959648847579956,0.013478654436767101,0.9630350470542908,0.15742430090904236
19,0.9980701804161072,0.006839272566139698,0.9630350470542908,0.1826833188533783
20,0.9992982745170593,0.0043233903124928474,0.9523346424102783,0.2134031504392624
21,0.9996491074562073,0.0027942985761910677,0.9591439962387085,0.19323866069316864
22,0.9991227984428406,0.003699001157656312,0.957198441028595,0.1982324719429016
23,0.9996491074562073,0.0018946811323985457,0.9630350470542908,0.17902733385562897
24,0.999824583530426,0.0012123305350542068,0.9601167440414429,0.17517618834972382
