epoch,accuracy,loss,val_accuracy,val_loss
0,0.7473683953285217,0.5769125819206238,0.8287937641143799,0.5711938738822937
1,0.895263135433197,0.2870164215564728,0.9027237296104431,0.35172322392463684
2,0.9322807192802429,0.19302460551261902,0.9134241342544556,0.2600909471511841
3,0.9457894563674927,0.15204167366027832,0.905642032623291,0.22601215541362762
4,0.9578947424888611,0.1206950917840004,0.9260700345039368,0.18679197132587433
5,0.9656140208244324,0.09857448935508728,0.9173151850700378,0.20684990286827087
6,0.9747368693351746,0.07676082849502563,0.9396887421607971,0.17552238702774048
7,0.9761403799057007,0.06872503459453583,0.9289883375167847,0.19371633231639862
8,0.9819298386573792,0.05956413969397545,0.9319066405296326,0.19410176575183868
9,0.9847368597984314,0.041988492012023926,0.938715934753418,0.17756345868110657
10,0.9924561381340027,0.025371797382831573,0.9328793883323669,0.21828192472457886
11,0.9938596487045288,0.021019432693719864,0.9426069855690002,0.17322863638401031
12,0.9949122667312622,0.01797499880194664,0.8988326787948608,0.36349913477897644
13,0.9582456350326538,0.12419658154249191,0.9231517314910889,0.2928483188152313
14,0.9817543625831604,0.05219405144453049,0.9396887421607971,0.22399494051933289
15,0.988771915435791,0.031824108213186264,0.9464980363845825,0.18099769949913025
16,0.9973683953285217,0.012611327692866325,0.9445525407791138,0.21061690151691437
17,0.9984210729598999,0.00803564116358757,0.9455252885818481,0.21693751215934753
18,0.9989473819732666,0.006057789549231529,0.9464980363845825,0.22686533629894257
19,0.9992982745170593,0.004660898819565773,0.9435797929763794,0.23124437034130096
20,0.9994736909866333,0.0037212755996733904,0.9426069855690002,0.2397100031375885
21,0.999824583530426,0.002771572908386588,0.9406614899635315,0.24795004725456238
22,0.999824583530426,0.002698570489883423,0.9426069855690002,0.252350777387619
23,0.999824583530426,0.0020440106745809317,0.9406614899635315,0.24549423158168793
24,0.9996491074562073,0.00314387702383101,0.9435797929763794,0.28340521454811096
