epoch,accuracy,loss,val_accuracy,val_loss
0,0.7796491384506226,0.5484247207641602,0.844357967376709,0.5412023663520813
1,0.8957894444465637,0.2704094350337982,0.8910505771636963,0.3240165710449219
2,0.9236842393875122,0.2019842565059662,0.9017509818077087,0.26322123408317566
3,0.9431579113006592,0.1506495326757431,0.911478579044342,0.24093103408813477
4,0.9557894468307495,0.12203995883464813,0.9289883375167847,0.20176243782043457
5,0.964736819267273,0.09819420427083969,0.9435797929763794,0.1629725694656372
6,0.9736841917037964,0.07587838917970657,0.9260700345039368,0.18481537699699402
7,0.9749122858047485,0.06872957199811935,0.9250972867012024,0.24562610685825348
8,0.9761403799057007,0.06471078097820282,0.924124538898468,0.25928524136543274
9,0.9880701899528503,0.03776780888438225,0.9202334880828857,0.25008276104927063
10,0.9928070306777954,0.028324298560619354,0.924124538898468,0.27649882435798645
11,0.9933333396911621,0.018555860966444016,0.9416342377662659,0.18912850320339203
12,0.9961403608322144,0.01603463850915432,0.9357976913452148,0.20141497254371643
13,0.9971929788589478,0.011605799198150635,0.9348248839378357,0.22306124866008759
14,0.9994736909866333,0.006581083405762911,0.9426069855690002,0.20711447298526764
15,0.9987719058990479,0.006914874073117971,0.938715934753418,0.23423098027706146
16,0.9996491074562073,0.0027506761252880096,0.9348248839378357,0.25346577167510986
17,0.999824583530426,0.002324289409443736,0.9319066405296326,0.2622402608394623
18,1.0,0.0007434360450133681,0.9367704391479492,0.24136671423912048
19,1.0,0.00044752907706424594,0.9396887421607971,0.23773163557052612
20,1.0,0.00033133395481854677,0.9377431869506836,0.251804918050766
21,1.0,0.00030138029251247644,0.9377431869506836,0.24336400628089905
22,1.0,0.00024637256865389645,0.9377431869506836,0.24509020149707794
23,1.0,0.00021469507191795856,0.938715934753418,0.24781358242034912
24,1.0,0.00019342720042914152,0.938715934753418,0.2572650909423828
