epoch,accuracy,loss,val_accuracy,val_loss
0,0.7443859577178955,0.6269352436065674,0.8171206116676331,0.5024300217628479
1,0.8738596439361572,0.3237036466598511,0.8735408782958984,0.31501346826553345
2,0.906491219997406,0.24093955755233765,0.887159526348114,0.26486098766326904
3,0.9310526251792908,0.18260514736175537,0.8939688801765442,0.27182042598724365
4,0.9447368383407593,0.15011870861053467,0.905642032623291,0.22071118652820587
5,0.95333331823349,0.12775276601314545,0.9105058312416077,0.22934600710868835
6,0.9607017636299133,0.10357293486595154,0.9134241342544556,0.22375640273094177
7,0.9687719345092773,0.0880943089723587,0.9075875282287598,0.22756370902061462
8,0.964561402797699,0.08982471376657486,0.9202334880828857,0.22599394619464874
9,0.9761403799057007,0.06594505161046982,0.9260700345039368,0.20475903153419495
10,0.9835087656974792,0.046054136008024216,0.9328793883323669,0.2060842216014862
11,0.9791228175163269,0.052153486758470535,0.9260700345039368,0.21588961780071259
12,0.9866666793823242,0.037072766572237015,0.9328793883323669,0.19491393864154816
13,0.9912280440330505,0.02820894494652748,0.9367704391479492,0.22540311515331268
14,0.9856140613555908,0.042384181171655655,0.9250972867012024,0.26233354210853577
15,0.9833333492279053,0.04643891379237175,0.9270427823066711,0.2910694181919098
16,0.9594736695289612,0.12180496007204056,0.9221789836883545,0.2853457033634186
17,0.9898245334625244,0.029879078269004822,0.9406614899635315,0.2344236969947815
18,0.9954385757446289,0.015407143160700798,0.9338521361351013,0.23800267279148102
19,0.9980701804161072,0.009302635677158833,0.9435797929763794,0.22802959382534027
20,0.9989473819732666,0.0054620071314275265,0.9367704391479492,0.24773260951042175
21,0.9991227984428406,0.0038250621873885393,0.9396887421607971,0.2772723138332367
22,0.9992982745170593,0.0030685067176818848,0.9396887421607971,0.256898432970047
23,0.9996491074562073,0.002526700496673584,0.938715934753418,0.26610028743743896
24,0.9996491074562073,0.0013857318554073572,0.9435797929763794,0.27979061007499695
