epoch,accuracy,loss,val_accuracy,val_loss
0,0.7373684048652649,0.6332259774208069,0.7237353920936584,0.7218281626701355
1,0.8735087513923645,0.3129517138004303,0.8463035225868225,0.47969794273376465
2,0.9087719321250916,0.23713891208171844,0.8988326787948608,0.3475836217403412
3,0.9343859553337097,0.17972126603126526,0.9066147804260254,0.2744298279285431
4,0.942105233669281,0.15841558575630188,0.905642032623291,0.24332711100578308
5,0.956315815448761,0.1249774843454361,0.8881322741508484,0.2903503179550171
6,0.9624561667442322,0.1037704274058342,0.9066147804260254,0.26186782121658325
7,0.9710526466369629,0.08488049358129501,0.9027237296104431,0.2997690737247467
8,0.9791228175163269,0.0671224445104599,0.9143968820571899,0.25671449303627014
9,0.964736819267273,0.09996908903121948,0.9163424372673035,0.2713744640350342
10,0.9856140613555908,0.0521886870265007,0.8852140307426453,0.4316534101963043
11,0.991929829120636,0.03420671448111534,0.8978599309921265,0.3380044102668762
12,0.980526328086853,0.0648394376039505,0.8998054265975952,0.3528566360473633
13,0.9901754260063171,0.032639991492033005,0.9192606806755066,0.33034414052963257
14,0.9814035296440125,0.0485294908285141,0.9036964774131775,0.3897404670715332
15,0.9915789365768433,0.029351644217967987,0.911478579044342,0.33135470747947693
16,0.9891228079795837,0.030541572719812393,0.905642032623291,0.4099280834197998
17,0.9936842322349548,0.022719522938132286,0.8968871831893921,0.4668985605239868
18,0.9975438714027405,0.010981620289385319,0.9212062358856201,0.33364588022232056
19,0.9975438714027405,0.011289345100522041,0.9046692848205566,0.4405352473258972
20,0.9970175623893738,0.010225394740700722,0.8968871831893921,0.5253819823265076
21,0.9975438714027405,0.010256419889628887,0.9124513864517212,0.3935890793800354
22,0.9984210729598999,0.007318043150007725,0.911478579044342,0.4331899583339691
23,0.9991227984428406,0.003806506050750613,0.9105058312416077,0.4290750026702881
24,0.9991227984428406,0.0033632328268140554,0.9134241342544556,0.42364075779914856
