epoch,accuracy,loss,val_accuracy,val_loss
0,0.8024561405181885,0.49977418780326843,0.844357967376709,0.44300001859664917
1,0.8989473581314087,0.2669818103313446,0.8949416279792786,0.2967681884765625
2,0.9278947114944458,0.18434152007102966,0.9134241342544556,0.21647843718528748
3,0.948421061038971,0.14213411509990692,0.9173151850700378,0.20258402824401855
4,0.9459649324417114,0.13669821619987488,0.9143968820571899,0.23632140457630157
5,0.9680701494216919,0.08931780606508255,0.9396887421607971,0.17117060720920563
6,0.9747368693351746,0.06949374824762344,0.9328793883323669,0.1745777130126953
7,0.9803508520126343,0.058691442012786865,0.938715934753418,0.18166157603263855
8,0.9847368597984314,0.04602726921439171,0.9075875282287598,0.27776917815208435
9,0.949999988079071,0.13514669239521027,0.9406614899635315,0.1635068953037262
10,0.984035074710846,0.04524274915456772,0.9143968820571899,0.2581480145454407
11,0.9845613837242126,0.040580637753009796,0.9396887421607971,0.18268199265003204
12,0.9924561381340027,0.024387720972299576,0.9435797929763794,0.17405027151107788
13,0.9938596487045288,0.018276557326316833,0.9455252885818481,0.17939694225788116
14,0.9963157773017883,0.013933497481048107,0.9464980363845825,0.18503430485725403
15,0.9982455968856812,0.010707961395382881,0.9464980363845825,0.17382600903511047
16,0.9989473819732666,0.0072967782616615295,0.9503890872001648,0.16746890544891357
17,0.9991227984428406,0.0060095591470599174,0.9445525407791138,0.19413582980632782
18,0.9994736909866333,0.004469267092645168,0.9445525407791138,0.1982068419456482
19,0.9996491074562073,0.003597128903493285,0.9474708437919617,0.1956559419631958
20,0.9996491074562073,0.0029908372089266777,0.9435797929763794,0.2103573977947235
21,1.0,0.002012944081798196,0.9503890872001648,0.1978495866060257
22,1.0,0.001569109852425754,0.948443591594696,0.19771814346313477
23,1.0,0.0012890709331259131,0.951361894607544,0.20564328134059906
24,1.0,0.0011014790507033467,0.948443591594696,0.20101018249988556
