epoch,accuracy,loss,val_accuracy,val_loss
0,0.7570175528526306,0.5491753816604614,0.8287937641143799,0.6560589671134949
1,0.8854386210441589,0.29484379291534424,0.8988326787948608,0.4309539496898651
2,0.9189473390579224,0.21663863956928253,0.8861867785453796,0.3306843936443329
3,0.9349122643470764,0.1724492907524109,0.9202334880828857,0.22868718206882477
4,0.9526315927505493,0.13235698640346527,0.9124513864517212,0.244802787899971
5,0.9628069996833801,0.09841806441545486,0.9085603356361389,0.2482001930475235
6,0.9652631282806396,0.09275482594966888,0.9348248839378357,0.2004195600748062
7,0.9750877022743225,0.06888674199581146,0.9396887421607971,0.20459522306919098
8,0.9750877022743225,0.06804236769676208,0.9221789836883545,0.23545199632644653
9,0.9680701494216919,0.08085014671087265,0.9260700345039368,0.2533389925956726
10,0.9796491265296936,0.054245706647634506,0.911478579044342,0.2918129563331604
11,0.9882456064224243,0.034256711602211,0.9319066405296326,0.27479782700538635
12,0.991754412651062,0.022958343848586082,0.9212062358856201,0.31638237833976746
13,0.99210524559021,0.02228715643286705,0.9338521361351013,0.2472430169582367
14,0.9945613741874695,0.015804696828126907,0.924124538898468,0.30060914158821106
15,0.980701744556427,0.05526098981499672,0.8968871831893921,0.44198140501976013
16,0.9785965085029602,0.06341323256492615,0.9046692848205566,0.4132935404777527
17,0.9861403703689575,0.03595787286758423,0.9260700345039368,0.27826306223869324
18,0.9942105412483215,0.019195953384041786,0.9377431869506836,0.23110149800777435
19,0.9975438714027405,0.010409780777990818,0.9406614899635315,0.25366300344467163
20,0.9984210729598999,0.007001705002039671,0.938715934753418,0.26127588748931885
21,0.9991227984428406,0.004390297457575798,0.9445525407791138,0.25306594371795654
22,0.9996491074562073,0.0030899790581315756,0.9270427823066711,0.35730063915252686
23,0.9996491074562073,0.002432263921946287,0.938715934753418,0.2725234925746918
24,0.999824583530426,0.0017302067717537284,0.938715934753418,0.29991838335990906
