epoch,accuracy,loss,val_accuracy,val_loss
0,0.4705263078212738,0.9270715713500977,0.5914396643638611,0.9382925629615784
1,0.7485964894294739,0.6878353953361511,0.6391050815582275,0.8371154069900513
2,0.8489473462104797,0.5711023211479187,0.8424124717712402,0.6213151216506958
3,0.8850877285003662,0.46310585737228394,0.8589494228363037,0.5211689472198486
4,0.9005263447761536,0.40763625502586365,0.8735408782958984,0.47617828845977783
5,0.9203508496284485,0.3605342507362366,0.9017509818077087,0.4156684875488281
6,0.9363157749176025,0.31263530254364014,0.8920233249664307,0.40265026688575745
7,0.9392982721328735,0.2811942398548126,0.911478579044342,0.3782442510128021
8,0.9489473700523376,0.25310018658638,0.9250972867012024,0.33522021770477295
9,0.9570175409317017,0.22612982988357544,0.9036964774131775,0.3679679036140442
10,0.961052656173706,0.20588408410549164,0.9250972867012024,0.30499207973480225
11,0.9670175313949585,0.1891862452030182,0.9309338331222534,0.2849034070968628
12,0.972806990146637,0.16349674761295319,0.929961085319519,0.27793166041374207
13,0.9556140303611755,0.19138440489768982,0.9124513864517212,0.3356133699417114
14,0.9754385948181152,0.1434125006198883,0.929961085319519,0.29981496930122375
15,0.972806990146637,0.1423516422510147,0.9503890872001648,0.23375892639160156
16,0.9808772206306458,0.11543683707714081,0.9455252885818481,0.23031455278396606
17,0.9863157868385315,0.09864479303359985,0.951361894607544,0.21956774592399597
18,0.9924561381340027,0.08339302241802216,0.9464980363845825,0.2466786503791809
19,0.9915789365768433,0.07912857830524445,0.9426069855690002,0.2621011734008789
20,0.9914035201072693,0.07399096339941025,0.951361894607544,0.23337127268314362
21,0.9956140518188477,0.0627654492855072,0.9503890872001648,0.24523885548114777
22,0.9889473915100098,0.07404321432113647,0.9348248839378357,0.2824128270149231
23,0.9912280440330505,0.06545563787221909,0.9396887421607971,0.280883252620697
24,0.9945613741874695,0.0545964278280735,0.9474708437919617,0.22264163196086884
