epoch,accuracy,loss,val_accuracy,val_loss
0,0.7884210348129272,0.5357277393341064,0.8433852195739746,0.503534734249115
1,0.9101754426956177,0.24586698412895203,0.9007782340049744,0.33047232031822205
2,0.9326315522193909,0.1809360682964325,0.9260700345039368,0.19994063675403595
3,0.9345614314079285,0.17645181715488434,0.9270427823066711,0.18341757357120514
4,0.9556140303611755,0.11655816435813904,0.9338521361351013,0.1864447146654129
5,0.9300000071525574,0.19481492042541504,0.938715934753418,0.15866655111312866
6,0.9668421149253845,0.08809070289134979,0.9464980363845825,0.1603173166513443
7,0.9668421149253845,0.09170853346586227,0.9367704391479492,0.19394928216934204
8,0.9649122953414917,0.0958719551563263,0.9435797929763794,0.15019768476486206
9,0.9705263376235962,0.07088438421487808,0.9396887421607971,0.1719755083322525
10,0.9798245429992676,0.054243192076683044,0.9455252885818481,0.15458917617797852
11,0.9824561476707458,0.04496569558978081,0.929961085319519,0.21410124003887177
12,0.9759649038314819,0.06444121897220612,0.9280155897140503,0.22428464889526367
13,0.9792982339859009,0.056083545088768005,0.948443591594696,0.15475130081176758
14,0.9863157868385315,0.03403566777706146,0.9494163393974304,0.15430651605129242
15,0.9901754260063171,0.025662582367658615,0.9523346424102783,0.14709395170211792
16,0.99210524559021,0.01963897794485092,0.9542801380157471,0.18292073905467987
17,0.9924561381340027,0.020292427390813828,0.9523346424102783,0.1462947279214859
18,0.9861403703689575,0.04071754962205887,0.9494163393974304,0.20169638097286224
19,0.9743859767913818,0.07893548905849457,0.9367704391479492,0.20878377556800842
20,0.984035074710846,0.043626923114061356,0.9562256932258606,0.15139243006706238
21,0.9868420958518982,0.03413388878107071,0.9348248839378357,0.23499378561973572
22,0.9884210228919983,0.02874002605676651,0.9542801380157471,0.17087356746196747
23,0.9922807216644287,0.019629374146461487,0.9474708437919617,0.22120842337608337
24,0.9489473700523376,0.1699531078338623,0.9445525407791138,0.15260477364063263
