epoch,accuracy,loss,val_accuracy,val_loss
0,0.738771915435791,0.6073179841041565,0.8482490181922913,0.5680885910987854
1,0.8896490931510925,0.2943092882633209,0.868677020072937,0.40697208046913147
2,0.92087721824646,0.21345698833465576,0.9124513864517212,0.27168580889701843
3,0.941929817199707,0.1601468324661255,0.905642032623291,0.24852825701236725
4,0.9536842107772827,0.12948265671730042,0.9095330834388733,0.26236197352409363
5,0.9622806906700134,0.10589402914047241,0.9328793883323669,0.19960330426692963
6,0.9771929979324341,0.074424609541893,0.9280155897140503,0.21966077387332916
7,0.9812280535697937,0.06009713187813759,0.9367704391479492,0.1981050819158554
8,0.9857894778251648,0.0437043271958828,0.9406614899635315,0.18437938392162323
9,0.9894737005233765,0.03502441570162773,0.9377431869506836,0.19253772497177124
10,0.9854385852813721,0.040741994976997375,0.8998054265975952,0.4389449954032898
11,0.9880701899528503,0.037385329604148865,0.9406614899635315,0.20844189822673798
12,0.9963157773017883,0.016323624178767204,0.9455252885818481,0.21338273584842682
13,0.9980701804161072,0.007990606129169464,0.9445525407791138,0.23188148438930511
14,0.9991227984428406,0.0050636460073292255,0.951361894607544,0.22659583389759064
15,0.9985964894294739,0.008705535903573036,0.9406614899635315,0.23412969708442688
16,0.9985964894294739,0.008462438359856606,0.9406614899635315,0.25737032294273376
17,0.9994736909866333,0.002847922034561634,0.9464980363845825,0.24223364889621735
18,1.0,0.0012427495094016194,0.9474708437919617,0.2582552134990692
19,1.0,0.0008937816601246595,0.9445525407791138,0.2679024040699005
20,1.0,0.0006680148653686047,0.9455252885818481,0.26970914006233215
21,1.0,0.000559228181373328,0.9455252885818481,0.2722114622592926
22,1.0,0.0007995303603820503,0.9474708437919617,0.2721302807331085
23,1.0,0.0004014261648990214,0.9494163393974304,0.2775779068470001
24,1.0,0.00032986633596010506,0.9474708437919617,0.27860596776008606
